id,title,publication_date,doi
https://openalex.org/W3112488529,"A Way Is Open: Allusion, Authoring System, Identity, and Audience in Early Text-Based Electronic Literature",2021-01-01,https://doi.org/10.5040/9781501363474.ch-031
https://openalex.org/W3197746226,Assessing Learners’ Perceptions and Experiences in Distance Education — A Case Study of LAUTECH Open and Distance Learning Centre (LODLC),2021-01-01,https://doi.org/10.18178/ijiet.2021.11.10.1553
https://openalex.org/W3175512602,"Changing Paradigms of Open and Distance Learning System with Blended Learning: Indian National Education Policy, 2020",2020-12-25,https://doi.org/10.30954/2231-458x.02.2020.4
https://openalex.org/W4256199540,An open and reproducible analysis of a controversial criminal law decision: Mission IMM-possible?,2020-12-23,https://doi.org/10.31228/osf.io/2j3ye
https://openalex.org/W4254490958,"Leonardo da Vinci, preregistration and the architecture of science: Towards a more open and transparent research culture",2020-12-17,https://doi.org/10.31234/osf.io/bnvxe
https://openalex.org/W4238575325,The importance of open research practices to empirical research in the evolutionary social sciences,2020-12-16,https://doi.org/10.31235/osf.io/2y3st
https://openalex.org/W4255453422,"Infant and Child Development: A Journal for Open, Transparent, and Inclusive Science from Prenatal through Emerging Adulthood",2020-12-15,https://doi.org/10.31234/osf.io/qbzdr
https://openalex.org/W3163117596,"Opening Doors to Open Science and Scholarship for School Psychology Research, Training, and Practice",2020-12-11,https://doi.org/10.31234/osf.io/su53p
https://openalex.org/W3125092869,Building Educational Simulations Using KSA Open Data,2020-12-08,https://doi.org/10.37394/232015.2020.16.83
https://openalex.org/W3134702527,Open Activities And Technologies During COVID19 From The IEEE Student Branch at UNED,2020-12-08,https://doi.org/10.1109/tale48869.2020.9368392
https://openalex.org/W3111147985,"Emergence of Quantum Theories from Classical Probability: Historical Origins, Developments, and Open Problems",2020-12-06,https://doi.org/10.31390/josa.1.4.09
https://openalex.org/W3113717112,High-Performance Mining of COVID-19 Open Research Datasets for Text Classification and Insights in Cloud Computing Environments,2020-12-01,https://doi.org/10.1109/ucc48980.2020.00048
https://openalex.org/W3120208271,FROM IDEOLOGICAL FUNDAMENTALISM TO CRITICAL OPENNESS: AN URGENT CHALLENGE FOR RELIGION AND SCIENCE,2020-12-01,https://doi.org/10.46992/pijp.21.si.a.1
https://openalex.org/W4230498019,Open Science in Psychophysiology: An Overview of Challenges and Emerging Solutions,2020-11-19,https://doi.org/10.31234/osf.io/ryspq
https://openalex.org/W4249001067,"Closed and Open Vocabulary Approaches to Text Analysis: A Review, Quantitative Comparison, and Recommendations",2020-11-16,https://doi.org/10.31234/osf.io/t52c6
https://openalex.org/W3207414817,Open Science Discovery of Potent Non-Covalent SARS-CoV-2 Main Protease Inhibitors,2020-10-30,https://doi.org/10.1101/2020.10.29.339317
https://openalex.org/W3094135985,Sheltering in place swings door open wide to food insecurity during COVID-19 pandemic,2020-10-23,https://doi.org/10.5430/cns.v9n1p11
https://openalex.org/W3022057432,A uniform &amp;lt;i&amp;gt;p&amp;lt;/i&amp;gt;CO&amp;lt;sub&amp;gt;2&amp;lt;/sub&amp;gt; climatology combining open and coastal oceans,2020-10-21,https://doi.org/10.5194/essd-12-2537-2020
https://openalex.org/W3093058350,Exploring human splenic red pulp vasculature in virtual reality: details of sheathed capillaries and the open capillary network,2020-10-19,https://doi.org/10.1007/s00418-020-01924-3
https://openalex.org/W4253067148,Practice what you preach: Credibility-enhancing displays and the growth of open science,2020-10-14,https://doi.org/10.31234/osf.io/897av
https://openalex.org/W4239960724,Navigating Open Science as Early Career Feminist Researchers,2020-10-13,https://doi.org/10.31234/osf.io/f9m47
https://openalex.org/W3095332185,Detection of heat pumps from smart meter and open data,2020-10-01,https://doi.org/10.1186/s42162-020-00124-6
https://openalex.org/W3094696846,Journalists and the intermediation of open data,2020-09-25,https://doi.org/10.47622/978-1-928502-12-8_2
https://openalex.org/W3096946381,Using open data for public services,2020-09-25,https://doi.org/10.47622/978-1-928502-12-8_3
https://openalex.org/W3095165785,What technology and open data can do for women in Kosovo,2020-09-25,https://doi.org/10.47622/978-1-928502-12-8_1
https://openalex.org/W3097846537,Closing the gaps in open data implementation at sub-national government level in Indonesia,2020-09-25,https://doi.org/10.47622/978-1-928502-12-8_5
https://openalex.org/W3097566271,Localising global commitments: Open data insub-national contexts in Indonesia and the Philippines,2020-09-25,https://doi.org/10.47622/978-1-928502-12-8_4
https://openalex.org/W3095480130,"Connecting flows and places: Flows of (open) data to, from and within hyperlocal communities in Tanzania",2020-09-25,https://doi.org/10.47622/978-1-928502-12-8_7
https://openalex.org/W3087138371,"The 21st annual Bioinformatics Open Source Conference (BOSC 2020, part of BCC2020)",2020-09-21,https://doi.org/10.12688/f1000research.26498.1
https://openalex.org/W4234515193,Born-Open Data for E-Prime,2020-09-11,https://doi.org/10.31234/osf.io/kyuvs
https://openalex.org/W4244501852,Bilingualism affects infant cognition: Insights from new and open data,2020-09-05,https://doi.org/10.31234/osf.io/ex76a
https://openalex.org/W3026304753,Banff 2019 Meeting Report: Molecular diagnostics in solid organ transplantation–Consensus for the Banff Human Organ Transplant (B-HOT) gene panel and open source multicenter validation,2020-09-01,https://doi.org/10.1111/ajt.16059
https://openalex.org/W3082400783,Competitive strategies for international marketing of hardwood products based on the mining of open questionnaire data,2020-08-31,https://doi.org/10.15376/biores.15.4.7872-7892
https://openalex.org/W3084450556,Towards a knowledge graph for open healthcare data,2020-08-25,https://doi.org/10.30534/ijatcse/2020/216942020
https://openalex.org/W4212977017,Governing Open Health Data in Latin America,2020-08-25,https://doi.org/10.7551/mitpress/11635.003.0017
https://openalex.org/W4238672699,The case for free and open source software in research and scholarship,2020-08-24,https://doi.org/10.31235/osf.io/ye7sx
https://openalex.org/W3163503506,When Values Collide: Why Scientists Argue About Open Science and How to Move Forward,2020-08-24,https://doi.org/10.31234/osf.io/q9d28
https://openalex.org/W3160267623,Open Science at Liberal Arts Colleges,2020-08-23,https://doi.org/10.31234/osf.io/437c8
https://openalex.org/W4252706850,The CogMedia Project: Open Data and Tools for Linking Cognitive Science and Mass Media,2020-08-06,https://doi.org/10.31219/osf.io/z69ta
https://openalex.org/W2966737732,Throwing the case open: The impossible subject of Luisa Passerini’s <i>Autobiography of a Generation</i>,2020-07-15,https://doi.org/10.1177/0952695119888400
https://openalex.org/W4362170451,Open source COVID research and the long tail effect,2020-07-06,https://doi.org/10.15406/jhvrv.2020.08.00222
https://openalex.org/W3047437031,Research Data Recycling through Open Sharing and Reuse: A Case Study of Sustainable Digital Good Consumption in the Sharing Economy,2020-07-03,https://doi.org/10.20944/preprints202007.0035.v1
https://openalex.org/W3042151645,Design for Manufacturability (DFM) of 3D Printed Parts Fabricated Using Open Source 3D Printer,2020-06-30,https://doi.org/10.30880/ijie.2020.12.05.025
https://openalex.org/W4255231711,No Better Time to Practice Open Science Than Now,2020-06-17,https://doi.org/10.31730/osf.io/srwx3
https://openalex.org/W3031285483,APPENDIX A: Community Engagement Openness Heuristic,2020-06-02,https://doi.org/10.7330/9781607329602.c007
https://openalex.org/W2954420875,Learning curves of open and endoscopic fetal spina bifida closure: systematic review and meta‐analysis,2020-06-01,https://doi.org/10.1002/uog.20389
https://openalex.org/W4237109362,Visualization and Sharing of 3D Digital Outcrop Models to Promote Open Science,2020-06-01,https://doi.org/10.1130/gsatg425a.1
https://openalex.org/W3105441491,Developing Interactive and Open Source OER: Integrated Musicianship,2020-05-31,https://doi.org/10.21428/f1f23564.bc46d8c9
https://openalex.org/W4253351240,Integrating open science in the teaching of cognitive research methods: Comparing virtual vs. face-to-face delivery,2020-05-23,https://doi.org/10.31234/osf.io/bzr82
https://openalex.org/W3024983155,"A citizen science initiative for open data and visualization of COVID-19 outbreak in Kerala, India",2020-05-18,https://doi.org/10.1101/2020.05.13.20092510
https://openalex.org/W4255277535,Easing Into Open Science: A Guide for Graduate Students and Their Advisors,2020-05-08,https://doi.org/10.31234/osf.io/vzjdp
https://openalex.org/W4256177846,Testing the Information-Seeking Theory of Openness/Intellect,2020-05-05,https://doi.org/10.31234/osf.io/zqcjw
https://openalex.org/W3023078368,Health status of rescued people by the NGO Open Arms in response to the refugee crisis in the Mediterranean Sea,2020-05-01,https://doi.org/10.1186/s13031-020-00275-z
https://openalex.org/W3021440003,Doing Data Science on the Shoulders of Giants: The Value of Open Source Software for the Data Science Community,2020-04-30,https://doi.org/10.1162/99608f92.268cc8e4
https://openalex.org/W3016680499,The future of product creation is open and community-based,2020-04-15,https://doi.org/10.32907/ro-113-69
https://openalex.org/W4255298661,Neural correlates of Theory of Mind in children and adults using CAToon- introducing an open-source child-friendly neuroimaging task,2020-04-02,https://doi.org/10.31234/osf.io/c36st
https://openalex.org/W3165260937,"Naturalistic decision-making: continuous, open-world, and recursive",2020-04-01,https://doi.org/10.31234/osf.io/sqa64
https://openalex.org/W4240922695,A review of open source ventilators for COVID-19 and future pandemics,2020-03-30,https://doi.org/10.12688/f1000research.22942.1
https://openalex.org/W3201056818,The Role of Open Market and Education on Innovation in Emerging Economies,2020-03-30,https://doi.org/10.26650/b/ss10.2020.001.06
https://openalex.org/W3013801070,"Quality of Open Research Data: Values, Convergences and Governance",2020-03-25,https://doi.org/10.3390/info11040175
https://openalex.org/W4230942188,Open Scholarship as a mechanism for the United Nations Sustainable Development Goals,2020-03-24,https://doi.org/10.31235/osf.io/8yk62
https://openalex.org/W4381144141,Teaching practices &amp;#038; values of Open Science and Scholarship needs open infrastructure!,2020-03-19,https://doi.org/10.59350/26vrh-8ey10
https://openalex.org/W4235907376,Categorization Of Open Actions In Management Implementation Plans,2020-03-04,https://doi.org/10.5089/9781513536217.007
https://openalex.org/W4247873822,Framework To Address Open Management Actions In Response To Board-Endorsed IEO Recommendations,2020-03-04,https://doi.org/10.5089/9781513536200.007
https://openalex.org/W2963636056,Enhancing the sustainability of employees' careers through training: The roles of career actors' openness and of supervisor support,2020-03-01,https://doi.org/10.1016/j.jvb.2019.103333
https://openalex.org/W3013192675,Depression Among Elderly Users of Open and Closed Care Facilities in a Rural Region of Greece: an Important Public Health Issue.,2020-03-01,https://doi.org/10.5455/msm.2020.32.35-40
https://openalex.org/W4380739456,Field Trials of Open and Disaggregated Transponder in Optical and IP Networking,2020-03-01,https://doi.org/10.53829/ntr202003ra1
https://openalex.org/W3020822744,45 Implementing real talk: interprofessional education intervention enabling clinicians to develop confidence in open and honest conversations about dying,2020-03-01,https://doi.org/10.1136/spcare-2020-pcc.66
https://openalex.org/W3006289070,Open Science principles for accelerating trait-based science across the Tree of Life,2020-02-17,https://doi.org/10.1038/s41559-020-1109-6
https://openalex.org/W3005556716,A BIBLIOMETRIC ANALYSIS OF THE USE OF OPEN SOURCE SOFTWARE IN EDUCATIONAL CONTEXTS,2020-02-12,https://doi.org/10.33225/pec/20.78.114
https://openalex.org/W3006565020,An Automated Open-Source Workflow for Standards-Compliant Integration of Small Animal Magnetic Resonance Imaging Data,2020-02-11,https://doi.org/10.3389/fninf.2020.00005
https://openalex.org/W3004537452,Science through Wikipedia: A novel representation of open knowledge through co-citation networks,2020-02-10,https://doi.org/10.1371/journal.pone.0228713
https://openalex.org/W2990273399,Open science from the standpoint of the new wave of researchers: Views from the scholarly frontline1,2020-02-06,https://doi.org/10.3233/isu-190069
https://openalex.org/W3001646909,Enhancing Content Discovery of Open Repositories: An Analytics-Based Evaluation of Repository Optimizations,2020-02-06,https://doi.org/10.3390/publications8010008
https://openalex.org/W3004882697,Orbit Image Analysis: An open-source whole slide image analysis tool,2020-02-05,https://doi.org/10.1371/journal.pcbi.1007313
https://openalex.org/W3005422321,"Global catchment modelling using World-Wide HYPE (WWH), open data, and stepwise parameter estimation",2020-02-05,https://doi.org/10.5194/hess-24-535-2020
https://openalex.org/W3007569348,Thinking Like a Writer: Threshold Concepts and First-Year Writers in Open- Admissions Classrooms,2020-02-03,https://doi.org/10.7330/9781607329329.c003
https://openalex.org/W3004261945,"On the simultaneous openness hypothesis: FDI, trade and TFP dynamics in Sub-Saharan Africa",2020-02-01,https://doi.org/10.1186/s40008-020-0189-4
https://openalex.org/W3008812804,High-dose oral vitamin D supplementation and mortality in people aged 65–84 years: the VIDAL cluster feasibility RCT of open versus double-blind individual randomisation,2020-02-01,https://doi.org/10.3310/hta24100
https://openalex.org/W3216869777,NSF 19-501 AccelNet Proposal: Community of Open Scholarship Grassroots Networks (COSGN),2020-01-30,https://doi.org/10.31222/osf.io/d7mwk
https://openalex.org/W3003915511,"AtChem (version 1), an open-source box model for the Master Chemical Mechanism",2020-01-27,https://doi.org/10.5194/gmd-13-169-2020
https://openalex.org/W2998766662,Open exploration,2020-01-09,https://doi.org/10.7554/elife.52157
https://openalex.org/W4236358195,"Conducting a Meta-Analysis in the Age of Open Science: Tools, Tips, and Practical Recommendations",2020-01-07,https://doi.org/10.31234/osf.io/t5dwg
https://openalex.org/W3046471202,Business Open Big Data Analytics to Support Innovative Leadership and Management Decision in Canada,2020-01-01,https://doi.org/10.21272/bel.4(2).56-74.2020
https://openalex.org/W2954241393,Open legacy soil survey data in Brazil: geospatial data quality and how to improve it,2020-01-01,https://doi.org/10.1590/1678-992x-2017-0430
https://openalex.org/W3004845368,Industry Best Practices for Corporate Open Sourcing,2020-01-01,https://doi.org/10.24251/hicss.2020.716
https://openalex.org/W2998757216,Introducing the IEEE Open Journal of Antennas and Propagation,2020-01-01,https://doi.org/10.1109/ojap.2019.2961776
https://openalex.org/W3099334612,The future of arXiv and knowledge discovery in open science,2020-01-01,https://doi.org/10.18653/v1/2020.sdp-1.2
https://openalex.org/W4237362122,Open BIM for Citizen Engagement in Sustainable Renovation Projects,2020-01-01,https://doi.org/10.18485/arh_pt.2020.7.ch30
https://openalex.org/W4323020742,Towards an Open Science Definition as a Political and Legal Framework: Sharing and Dissemination af Research Outputs,2020-01-01,https://doi.org/10.58944/yuro5734
https://openalex.org/W4285068602,Bi-soft open sphere topology model of configuration space for reactive joint motion planning of unmanned vehicles,2020-01-01,https://doi.org/10.32782/cmis/2608-14
https://openalex.org/W3046080105,MoView Engine : An Open Source Movie Recommender,2020-01-01,https://doi.org/10.1051/itmconf/20203203008
https://openalex.org/W4244036160,Building Open Source Geochemical Research Tools in Python,2020-01-01,https://doi.org/10.46427/gold2020.2871
https://openalex.org/W3082784049,Peacekeeping in Israel: Towards an Open Society in Sustainable Democracy,2020-01-01,https://doi.org/10.31696/2542-1530-2020-4-162-183
https://openalex.org/W3087300376,Self learning mode of flash animation course under open studio mode,2020-01-01,https://doi.org/10.1051/e3sconf/202018903008
https://openalex.org/W3093738191,AN ANALYTICAL APPROACH TO GIS ANALYSIS AND MAP MAKING USING OPEN SOURCE SOFTWARE,2020-01-01,https://doi.org/10.47412/jkkp1396
https://openalex.org/W3131826655,JITTER ANALYSIS OF ETHERCAT MASTER OPEN LIBRARIES IN INDUSTRIAL ROBOT CONTROL SYSTEM,2020-01-01,https://doi.org/10.21495/5896-3-166
https://openalex.org/W3135251043,An Openness to Experiment: Ruy Duarte de Carvalho's Anthropological Field Photography in Rural Southern Angola and its Archival Reusages,2020-01-01,https://doi.org/10.17159/2309-9585/2020/v46a11
https://openalex.org/W2973097090,Corrigendum to “Kscien's list; a new strategy to hoist predatory journals and publishers” [Int J Surg Open 17 (2019) 5–7],2020-01-01,https://doi.org/10.1016/j.ijso.2019.08.001
https://openalex.org/W2994843748,The open bar is closed: restructuration of a native parasitoid community following successful control of an invasive pest,2019-12-21,https://doi.org/10.1101/2019.12.20.884908
https://openalex.org/W3217278918,"BOSC 2019, the 20th annual Bioinformatics Open Source Conference",2019-12-20,https://doi.org/10.12688/f1000research.21568.1
https://openalex.org/W2995326226,Enhancing scientific credibility: An open science strategy for the South African Journal of Industrial Psychology,2019-12-12,https://doi.org/10.4102/sajip.v45i0.1768
https://openalex.org/W2994890174,"Open Science, Open Data, and Open Scholarship: European Policies to Make Science Fit for the Twenty-First Century",2019-12-10,https://doi.org/10.3389/fdata.2019.00043
https://openalex.org/W2979904165,Malaria Data by District: An open-source web application for increasing access to malaria information,2019-12-02,https://doi.org/10.12688/wellcomeopenres.15495.2
https://openalex.org/W2950304467,Sharing and re-using open data: A case study of motivations in astrophysics,2019-12-01,https://doi.org/10.1016/j.ijinfomgt.2019.05.024
https://openalex.org/W2954144043,Bridging the gap between linked open data-based recommender systems and distributed representations,2019-12-01,https://doi.org/10.1016/j.is.2019.07.001
https://openalex.org/W2980325418,Public Health in an Open Society: how society and language shape prevention,2019-12-01,https://doi.org/10.1111/1753-6405.12940
https://openalex.org/W2998187959,"Studies on prospects of open and distance learning system for empowerment of farming community in naxal affected areas of Chandauli District, (U.P.) India",2019-12-01,https://doi.org/10.33451/florafauna.v25i2pp185-194
https://openalex.org/W2956441715,Co-building Open Science: Portrait of the University Library as a Publisher,2019-11-27,https://doi.org/10.25281/0869-608x-2019-68-5-517-523
https://openalex.org/W4236416933,The Lens MetaRecord and LensID: An open identifier system for aggregated metadata and versioning of knowledge artefacts,2019-11-25,https://doi.org/10.31229/osf.io/t56yh
https://openalex.org/W2991391150,Towards Increased Understanding of Open Data Use for Software Development,2019-11-22,https://doi.org/10.1007/s10796-019-09954-6
https://openalex.org/W4239879255,Simple Guidelines for Authors: Open Journal of Mathematics and Physics,2019-11-15,https://doi.org/10.31219/osf.io/fk836
https://openalex.org/W2930050672,Open creative workspaces impacts for new product development team creativity and effectiveness,2019-11-11,https://doi.org/10.1108/jcre-10-2017-0039
https://openalex.org/W2953724780,Singapore’s Open Digital Token Offering Embrace: Context &amp; Consequences,2019-11-04,https://doi.org/10.31585/jbba-2-2-(3)2019
https://openalex.org/W4237693875,"Challenges, Open Research Issues and Tools in Bigdata Analytics",2019-11-02,https://doi.org/10.35940/ijrte.b1320.0982s1119
https://openalex.org/W2953854697,PRISMS-Plasticity: An open-source crystal plasticity finite element software,2019-11-01,https://doi.org/10.1016/j.commatsci.2019.109078
https://openalex.org/W2963375571,The use of material transfer agreements in academia: A threat to open science or a cooperation tool?,2019-11-01,https://doi.org/10.1016/j.respol.2019.103824
https://openalex.org/W2901434377,Building absorptive capacity through firm openness in the context of a less-open country,2019-11-01,https://doi.org/10.1016/j.indmarman.2018.11.007
https://openalex.org/W2978420736,Optimal Network Reconfiguration in Active Distribution Networks with Soft Open Points and Distributed Generation,2019-11-01,https://doi.org/10.3390/en12214172
https://openalex.org/W2942516059,A platform approach in solution business: How platform openness can be used to control solution networks,2019-11-01,https://doi.org/10.1016/j.indmarman.2019.04.010
https://openalex.org/W2968078745,Aliens in Europe. An open approach to involve more people in invasive species detection,2019-11-01,https://doi.org/10.1016/j.compenvurbsys.2019.101384
https://openalex.org/W2964230801,Open Computing Infrastructure for Sharing Data Analytics to Support Building Energy Simulations,2019-11-01,https://doi.org/10.1061/(asce)cp.1943-5487.0000857
https://openalex.org/W4382359433,"See, Hear, and Learn to Describe--Crossmodal Information Processing Opens the Way to Smarter AI",2019-11-01,https://doi.org/10.53829/ntr201911fa2
https://openalex.org/W4382359430,"At the Epicenter of Innovation--How an Open Mind Fundamentally Changes How We Define ""The Next Big Thing""",2019-11-01,https://doi.org/10.53829/ntr201911tp1
https://openalex.org/W4251805646,Collaborative open science as a way to reproducibility and new insights in primate cognition research,2019-10-31,https://doi.org/10.31234/osf.io/8w7zd
https://openalex.org/W4252755086,Both Questionable and Open Research Practices are Prevalent in Education Research,2019-10-31,https://doi.org/10.35542/osf.io/f7srb
https://openalex.org/W2985107631,Open a GLAM Lab,2019-10-29,https://doi.org/10.21428/16ac48ec.f54af6ae
https://openalex.org/W2981564286,Integrated open-source software for multiscale electrophysiology,2019-10-25,https://doi.org/10.1038/s41597-019-0242-z
https://openalex.org/W2990955708,Inforex—a Collaborative System for Text Corpora Annotation and Analysis Goes Open,2019-10-22,https://doi.org/10.26615/978-954-452-056-4_083
https://openalex.org/W3001262528,"Pilot, Open and Non-controlled Trial to Assess the Objective Parameters which Correlate Knee Mobility with Pain Reduction in Patients Affected by Knee Osteoarthritis and Treated with Oral Hyaluronic Acid",2019-10-15,https://doi.org/10.37358/rc.19.9.7551
https://openalex.org/W3104605513,A computational model of open‐irrigated radiofrequency catheter ablation accounting for mechanical properties of the cardiac tissue,2019-10-10,https://doi.org/10.1002/cnm.3232
https://openalex.org/W2924309006,Rethinking the “open future” argument against predictive genetic testing of children,2019-10-01,https://doi.org/10.1038/s41436-019-0483-4
https://openalex.org/W2964917892,An open source decision support system for facility location analysis,2019-10-01,https://doi.org/10.1016/j.dss.2019.113116
https://openalex.org/W2775521114,Assessment of technical efficiency of open shed broiler farms: The case study of Khyber Pakhtunkhwa province Pakistan,2019-10-01,https://doi.org/10.1016/j.jssas.2017.12.002
https://openalex.org/W3160949366,Behaviour Change for Open Science,2019-09-26,https://doi.org/10.31234/osf.io/tch4w
https://openalex.org/W2975282131,Plurilingualism and Cultural Openness in the Study of Foreign Languages at European University Level,2019-09-26,https://doi.org/10.18662/eljpa/74
https://openalex.org/W2969985010,Surprising lack of sensitivity of biochemical limitation of photosynthesis of nine tree species to open‐air experimental warming and reduced rainfall in a southern boreal forest,2019-09-18,https://doi.org/10.1111/gcb.14805
https://openalex.org/W2973787848,"The limits to openness: Co-working, design and social innovation in the neoliberal city",2019-09-17,https://doi.org/10.1177/0308518x19876941
https://openalex.org/W2972676112,A GPS Spoofing Generator Using an Open Sourced Vector Tracking-Based Receiver,2019-09-16,https://doi.org/10.3390/s19183993
https://openalex.org/W2972939119,Current Clinical Strategies of Pancreatic Cancer Treatment and Open Molecular Questions,2019-09-13,https://doi.org/10.3390/ijms20184543
https://openalex.org/W2972475147,"Authentication schemes for smart mobile devices: threat models, countermeasures, and open research issues",2019-09-13,https://doi.org/10.1007/s11235-019-00612-5
https://openalex.org/W2972809368,Ten simple rules for helping newcomers become contributors to open projects,2019-09-12,https://doi.org/10.1371/journal.pcbi.1007296
https://openalex.org/W2973213948,Enabling Web-scale data integration in biomedicine through Linked Open Data,2019-09-10,https://doi.org/10.1038/s41746-019-0162-5
https://openalex.org/W2972081644,Parliamentary Open Data in Scandinavia,2019-09-06,https://doi.org/10.3390/computers8030065
https://openalex.org/W2971657065,The Impact of the Openness of Firms’ External Search Strategies on Exploratory Innovation and Exploitative Innovation,2019-09-05,https://doi.org/10.3390/su11184858
https://openalex.org/W3047548978,Rethinking Curriculum for Competency-Based on Contests Hampering Student Support in Open Distance Learning Space: South African Perspectives,2019-09-05,https://doi.org/10.33422/ntte.2019.09.499
https://openalex.org/W2971999011,From Open Journalism to Closed Data: Data Journalism in Italy,2019-09-03,https://doi.org/10.1080/21670811.2019.1657778
https://openalex.org/W2971727234,Open Data and Transparency: Opportunities and Challenges in the Swiss Context,2019-09-02,https://doi.org/10.1080/15309576.2019.1657914
https://openalex.org/W2938941662,IoT Manager: An open-source IoT framework for smart cities,2019-09-01,https://doi.org/10.1016/j.sysarc.2019.04.003
https://openalex.org/W2969587639,Bots Coordinating Work in Open Source Software Projects,2019-09-01,https://doi.org/10.1109/mc.2018.2885970
https://openalex.org/W2912807780,Rationale and Study Design for an Individualized Perioperative Open Lung Ventilatory Strategy in Patients on One-Lung Ventilation (iPROVE-OLV),2019-09-01,https://doi.org/10.1053/j.jvca.2019.01.056
https://openalex.org/W2999975484,EBP e-Toolkit: Providing a Teaching and Learning Open and Innovative Toolkit for Evidence-Based Practice to Nursing European Curriculum – the second transnational project meeting in Warsaw,2019-09-01,https://doi.org/10.2478/pielxxiw-2019-0023
https://openalex.org/W2971262016,Assessing the Openness and Conviviality of Open Source Technology: The Case of the WikiHouse,2019-08-30,https://doi.org/10.3390/su11174746
https://openalex.org/W2970656668,"Animal Research, Accountability, Openness and Public Engagement: Report from an International Expert Forum",2019-08-29,https://doi.org/10.3390/ani9090622
https://openalex.org/W2970025252,Student Active Learning Tool for Producing Open Resources in Microwave Engineering Education,2019-08-29,https://doi.org/10.3991/ijep.v9i4.10903
https://openalex.org/W2964955072,An Open-Format Enteroid Culture System for Interrogation of Interactions Between Toxoplasma gondii and the Intestinal Epithelium,2019-08-28,https://doi.org/10.3389/fcimb.2019.00300
https://openalex.org/W2970349652,Principles of open source bioinstrumentation applied to the poseidon syringe pump system,2019-08-27,https://doi.org/10.1038/s41598-019-48815-9
https://openalex.org/W2970487973,Seizure Risk following Open and Expanded Endoscopic Endonasal Approaches for Intradural Skull Base Tumors,2019-08-27,https://doi.org/10.1055/s-0039-1694968
https://openalex.org/W2947830830,Anomaly Detection in the Open Supernova Catalog,2019-08-26,https://doi.org/10.1093/mnras/stz2362
https://openalex.org/W2969395106,Empowering open science with reflexive and spatialised indicators,2019-08-23,https://doi.org/10.1177/2399808319870816
https://openalex.org/W2923632057,"Patent pledges, open IP, or patent pools? Developing taxonomies in the thicket of terminologies",2019-08-20,https://doi.org/10.1371/journal.pone.0221411
https://openalex.org/W2970156170,FOUNDATION PHASE STUDENTS’ METACOGNITIVE ABILITIES IN MATHEMATICS CLASSES: REFLECTIVE CLASSROOM DISCOURSE USING AN OPEN APPROACH,2019-08-20,https://doi.org/10.33225/pec/19.77.528
https://openalex.org/W4237457671,The path to open data,2019-08-19,https://doi.org/10.1038/s41581-019-0188-6
https://openalex.org/W2948415310,"The Justice of the Grand Slam Tennis Tournaments on the Basis of Draw, Competition Format System and Final Result: a Case Study of the US Open 2017 Men’s Singles Tournament",2019-08-17,https://doi.org/10.2478/pcssr-2019-0018
https://openalex.org/W2925599885,Opening up ROADMs: Let Us Build a Disaggregated Open Optical Line System,2019-08-15,https://doi.org/10.1109/jlt.2019.2906620
https://openalex.org/W2967793786,The Effects of Open Captions in a Medical Drama on the Acquisition of Medical Terminology about Chronic Health Conditions Related to Physical Injury,2019-08-14,https://doi.org/10.1080/19325037.2019.1642267
https://openalex.org/W2966938201,How to Teach Open Science Principles in the Undergraduate Curriculum—The Hagen Cumulative Science Project,2019-08-13,https://doi.org/10.1177/1475725719868149
https://openalex.org/W2968871594,"Miocene diversification of an open‐habitat predatorial passerine radiation, the shrikes (Aves: Passeriformes: Laniidae)",2019-08-13,https://doi.org/10.1111/zsc.12363
https://openalex.org/W2967771094,Assessing cost‐effectiveness of early intervention in Alzheimer's disease: An open‐source modeling framework,2019-08-08,https://doi.org/10.1016/j.jalz.2019.05.004
https://openalex.org/W2967062690,Open-Closed-Loop PD Iterative Learning Control with a Variable Forgetting Factor for a Two-Wheeled Self-Balancing Mobile Robot,2019-08-08,https://doi.org/10.1155/2019/5705126
https://openalex.org/W3201481843,Biological Treatment and the Potential Risk of Adverse Postoperative Outcome in Patients With Inflammatory Bowel Disease: An Open-Source Expert Panel Review of the Current Literature and Future Perspectives,2019-08-08,https://doi.org/10.1093/crocol/otz021
https://openalex.org/W2965976428,Developing Open-Source Models for the US Health System: Practical Experiences and Challenges to Date with the Open-Source Value Project,2019-08-07,https://doi.org/10.1007/s40273-019-00827-z
https://openalex.org/W2965705495,Critical review of the TransCelerate Template for clinical study reports (CSRs) and publication of Version 2 of the CORE Reference (Clarity and Openness in Reporting: E3-based) Terminology Table,2019-08-05,https://doi.org/10.1186/s41073-019-0075-5
https://openalex.org/W2964842853,"Navigation Systems for the Blind and Visually Impaired: Past Work, Challenges, and Open Problems",2019-08-02,https://doi.org/10.3390/s19153404
https://openalex.org/W2956766484,The advantages of <scp>UK</scp> Biobank's open‐access strategy for health research,2019-08-02,https://doi.org/10.1111/joim.12955
https://openalex.org/W2965547578,"Preventive Archaeology Based on Open Remote Sensing Data and Tools: The Cases of Sant’Arsenio (SA) and Foggia (FG), Italy",2019-08-01,https://doi.org/10.3390/su11154145
https://openalex.org/W3124106474,How Do Developers Promote Open Source Projects?,2019-08-01,https://doi.org/10.1109/mc.2018.2888770
https://openalex.org/W2954893997,The Moon Village and Space 4.0: The ‘Open Concept’ as a New Way of Doing Space?,2019-08-01,https://doi.org/10.1016/j.spacepol.2019.05.001
